firm	ano	worker	rem	horas	exp	idade	edu	sex
2354624	2007	34060939	3.3499999	40	76.5	25	19	F
2354624	2007	34060942	6.1199999	40	32.700001	26	19	F
2354624	2007	35155739	2.1700001	40	62.799999	27	18	F
2354624	2007	35549223	3.6700001	40	127.5	50	17	M
2354624	2007	36402811	1.84	40	30	34	14	F
2354624	2007	36832688	5.0999999	40	75.800003	26	19	F
2354624	2007	44399876	6.21	40	86.800003	35	18	F
2354624	2007	44399878	3.0999999	40	.89999998	19	18	M
2354624	2007	54448315	3.78	40	2.7	30	19	M
2354624	2007	54678726	1.0599999	20	24.1	24	16	F
2354624	2007	72316601	10.59	40	30	38	17	M
2354624	2007	81622897	6.5700002	40	55.700001	25	18	M
2354624	2007	106610402	3.6800001	40	23.700001	28	18	M
2354624	2007	114315305	3.0899999	40	35.799999	24	16	M
2354624	2008	34060936	6.04	40	146.89999	36	19	F
2354624	2008	34060939	4.4099998	40	87.5	26	19	F
2354624	2008	34060942	6.5100002	40	43.599998	27	19	F
2354624	2008	35155739	2.0999999	40	73.699997	28	18	F
2354624	2008	44399876	5.98	40	97.699997	36	18	F
2354624	2008	44399877	2.1099999	40	16.1	22	17	F
2354624	2008	44399878	2.8299999	40	11.8	20	18	M
2354624	2008	54678726	1.04	20	24.5	25	16	F
2354624	2008	106610402	3.98	40	34.599998	29	18	M
2354624	2008	114315305	3.5699999	40	46.700001	25	16	M
2354624	2009	34060936	6.1100001	40	157.8	37	19	F
2354624	2009	34060937	2.1400001	40	94.900002	34	14	F
2354624	2009	34060938	5.79	40	43.799999	30	19	M
2354624	2009	34060939	4.5700002	40	98.400002	27	19	F
2354624	2009	34060940	5.5	40	66.900002	26	19	F
2354624	2009	34060941	2.6300001	40	34.299999	24	18	F
2354624	2009	34060942	6.1599998	40	54.5	28	19	F
2354624	2009	34060943	5.1799998	40	8.1999998	24	19	M
2354624	2009	44399876	5.7600002	40	104	37	18	F
2354624	2009	44399877	1.96	40	23.700001	23	17	F
2354624	2009	44399878	3.6500001	40	22.700001	21	18	M
2354624	2009	106610402	4.2600002	40	45.5	30	18	M
2354624	2009	114315305	3.6800001	40	57.599998	26	16	M
2354624	2010	34060936	5.6999998	40	168.7	38	19	F
2354624	2010	34060937	1.99	40	105.8	35	14	F
2354624	2010	34060938	5.8099999	40	54.700001	31	19	M
2354624	2010	34060939	4.6700001	40	109.3	28	19	F
2354624	2010	34060940	5.1599998	40	77.800003	27	19	F
2354624	2010	34060941	3.0999999	40	43.400002	25	18	F
2354624	2010	34060942	5.9299998	40	65.5	29	19	F
2354624	2010	34060943	4.7600002	40	10.9	25	19	M
2354624	2010	35651497	2.8099999	40	28.6	27	19	M
2354624	2010	43586372	2.3499999	40	65.900002	23	18	M
2354624	2010	44614663	5.6199999	40	130	34	18	M
2354624	2010	45664939	2.25	40	51.400002	25	18	F
2354624	2010	53134961	4.73	44	16.4	23	19	M
2354624	2010	53134962	2.25	44	10.8	21	18	F
2354624	2010	53842537	4.9000001	40	35.5	26	18	F
2354624	2010	106267266	4.4000001	40	91.199997	33	19	M
2354624	2010	106610402	4.5300002	40	52.799999	31	18	M
2354624	2010	114315305	3.6400001	40	68.5	27	16	M
2354625	2007	103168347	2.23	44	158.2	40	17	F
2354625	2008	34060944	1.88	44	138.3	38	17	F
2354625	2008	103168347	2.1400001	44	170.2	41	17	F
2354625	2009	34060944	1.77	44	150.3	39	17	F
2354625	2009	103168347	2.0599999	44	182.2	42	17	F
2354625	2010	34060944	1.74	44	162.3	40	17	F
2354625	2010	103168347	1.97	44	194.2	43	17	F
2354627	2005	34060949	2.8399999	44	134	48	17	M
2354627	2005	34060950	1.92	44	124	34	14	F
2354627	2005	67760429	2.8399999	44	132	48	17	M
2354627	2005	69481957	2.8	44	133	44	17	M
2354627	2006	34060949	2.53	44	146	49	17	M
2354627	2006	34060950	1.73	44	136	35	14	F
2354627	2006	67760429	3.78	44	134	49	17	M
2354627	2007	34060949	2.3800001	44	158	50	17	M
2354627	2007	34060950	1.62	44	148	36	14	F
2354627	2008	34060949	2.22	44	170	51	17	M
2354627	2008	34060950	1.5599999	44	160	37	14	F
2354627	2009	34060949	2.1700001	44	182	52	17	M
2354627	2009	34060950	1.49	44	172	38	14	F
2354627	2010	34060949	2.0799999	44	194	53	17	M
2354627	2010	34060950	1.4299999	44	184	39	14	F
2354629	2005	3802291	1.4299999	44	20	40	17	F
2354629	2005	34060955	1.39	44	16	41	17	F
2354629	2005	34060956	4.2600002	44	96	24	17	M
2354629	2005	34060958	1.61	44	22	18	17	F
2354629	2005	34990050	2.3199999	44	3	19	15	F
2354629	2005	35112899	3.72	44	51	23	17	F
2354629	2005	36220456	.95999998	30	2.7	17	16	F
2354629	2005	36591404	1.37	44	52.299999	29	17	M
2354629	2005	36998441	8.9899998	44	105.6	33	19	F
2354629	2005	37350840	1.45	44	76	30	17	F
2354629	2005	38350015	1.99	44	22	20	17	M
2354629	2005	38635260	2.3599999	44	67	22	15	M
2354629	2005	38635421	1.1	44	10	16	15	M
2354629	2005	38635436	.95999998	30	8.1999998	16	15	M
2354629	2005	38635544	1.33	44	24	18	17	M
2354629	2005	38635606	1.29	31	5.5999999	17	16	M
2354629	2005	38761824	1.26	44	13.8	21	15	F
2354629	2005	38798149	1.97	44	60	21	15	M
2354629	2005	38939296	1.55	44	91.699997	41	15	M
2354629	2005	39195141	5.3899999	44	116.4	31	17	F
2354629	2005	39195201	2.27	44	48.5	20	17	M
2354629	2005	39195202	3.1600001	44	48.5	20	17	M
2354629	2005	41122733	1.3200001	44	5	18	17	M
2354629	2005	41546776	2.6099999	44	99	62	17	M
2354629	2005	41700029	4.25	44	66	23	15	F
2354629	2005	41700036	2.3900001	44	48	24	17	F
2354629	2005	41733824	1.85	44	48.5	21	17	M
2354629	2005	41958033	2.5799999	44	68	25	17	F
2354629	2005	43270317	1.33	30	2.7	17	16	F
2354629	2005	43645141	0	44	19	37	17	F
2354629	2005	43752922	5.9499998	44	129.7	25	15	M
2354629	2005	44043121	3.4100001	44	108.5	27	17	F
2354629	2005	44043193	3.0599999	44	48.099998	21	17	M
2354629	2005	44043200	2.27	44	42	20	17	M
2354629	2005	44043207	1.53	44	18.9	18	17	F
2354629	2005	44043211	1.36	44	5	16	17	F
2354629	2005	44399880	2.6600001	44	72	26	17	F
2354629	2005	44543803	2.3199999	44	16	22	16	F
2354629	2005	45036401	1.88	44	23	18	17	M
2354629	2005	45211240	2.72	44	58	25	17	F
2354629	2005	45665808	2.26	44	51.5	25	17	M
2354629	2005	45859796	1.17	44	16.1	20	15	M
2354629	2005	46092034	2.75	44	38	20	17	F
2354629	2005	46285329	1.75	44	8	18	18	F
2354629	2005	46836444	.98000002	44	5	16	17	M
2354629	2005	53842538	10.11	44	113.2	58	19	M
2354629	2005	65067502	11.53	44	132	51	15	M
2354629	2005	67148739	0	44	111	56	15	F
2354629	2005	72251123	3.48	44	108	38	17	F
2354629	2005	79377859	3.22	44	129	26	17	M
2354629	2005	83552938	2.49	44	74	28	17	M
2354629	2005	86248655	2.53	44	29	22	17	M
2354629	2005	86328100	1.53	44	35.400002	20	17	M
2354629	2005	86735595	1.3200001	44	8	17	17	M
2354629	2005	86940460	1.26	30	7.5	19	17	F
2354629	2005	101973374	.95999998	30	8.1999998	17	15	M
2354629	2005	102289196	3.75	44	46.400002	25	17	F
2354629	2005	102673618	2.49	44	35.599998	19	17	F
2354629	2005	105916601	2.45	44	56	24	17	F
2354629	2005	107444121	2.97	44	43	20	17	M
2354629	2005	108275245	3.49	44	47.700001	21	17	M
2354629	2005	108775364	1.89	44	46	21	17	M
2354629	2005	109554389	1.75	44	30	23	17	M
2354629	2005	113392663	1.26	30	12.3	20	18	F
2354629	2006	3802291	1.46	44	32	41	17	F
2354629	2006	24488580	1.17	44	8	17	16	F
2354629	2006	34060954	1.71	44	4	63	17	M
2354629	2006	34060955	1.46	44	28	42	17	F
2354629	2006	34060956	3.9000001	44	108	25	17	M
2354629	2006	34060958	1.87	44	34	19	17	F
2354629	2006	34990050	2.1099999	44	15	20	15	F
2354629	2006	35855239	5.02	44	122	36	17	F
2354629	2006	36014993	1.54	44	6	23	16	F
2354629	2006	36216055	1.48	44	70	31	17	M
2354629	2006	36220456	1.16	44	9.6999998	18	16	F
2354629	2006	36807266	1.21	44	6	17	17	M
2354629	2006	36998441	8.2600002	44	117.6	34	17	F
2354629	2006	37350840	1.38	44	88	31	17	F
2354629	2006	37806932	.95999998	44	2	17	14	M
2354629	2006	38635260	2.5	44	79	23	15	M
2354629	2006	38635421	1.27	44	22	17	15	M
2354629	2006	38635436	1.0599999	44	20.200001	17	13	M
2354629	2006	38635527	.88999999	44	12	18	15	M
2354629	2006	38635606	1.3200001	44	17.6	18	16	M
2354629	2006	38761824	1.15	44	20.799999	22	15	F
2354629	2006	38798149	1.78	44	72	22	15	M
2354629	2006	38939296	1.4	44	95.699997	42	15	M
2354629	2006	39195141	4.96	44	128.39999	32	17	F
2354629	2006	39195201	2.6800001	44	60.5	21	17	M
2354629	2006	39195202	3.05	44	56.5	21	17	M
2354629	2006	40486698	1.2	44	11	18	17	M
2354629	2006	40706735	1.29	44	9	17	16	M
2354629	2006	41122733	1.3200001	44	17	19	17	M
2354629	2006	41700029	4	44	78	24	15	F
2354629	2006	41700036	2.23	44	60	25	17	F
2354629	2006	44043193	3.21	44	60.099998	22	17	M
2354629	2006	44043200	2.3	44	45	21	17	M
2354629	2006	44043207	1.45	44	30.9	19	17	F
2354629	2006	44043211	1.27	44	17	17	17	F
2354629	2006	44399880	2.4100001	44	84	27	17	F
2354629	2006	44563006	1.92	44	12	20	17	F
2354629	2006	45036401	1.8200001	44	35	19	17	M
2354629	2006	45211240	2.3499999	44	70	26	17	F
2354629	2006	46092034	2.8900001	44	46	21	17	M
2354629	2006	46285329	1.79	44	11	19	18	F
2354629	2006	46836444	1.1799999	44	17	17	17	M
2354629	2006	46941750	1.2	44	2	16	16	M
2354629	2006	53842538	9.0600004	44	125.2	59	19	M
2354629	2006	54794925	1.09	44	7	17	16	M
2354629	2006	61908797	1.14	44	4.5999999	19	17	F
2354629	2006	65067502	10.26	44	144	52	15	M
2354629	2006	67148739	.70999998	44	123	57	15	F
2354629	2006	83552938	2.3199999	44	83	29	17	M
2354629	2006	86248655	3.0999999	44	40	23	17	M
2354629	2006	86673563	2.0599999	44	20	26	17	F
2354629	2006	87087670	1.71	44	1	23	17	F
2354629	2006	97869941	1.0599999	44	8	17	16	M
2354629	2006	98375589	1.3	44	7	18	17	M
2354629	2006	105916601	2.28	44	68	25	17	F
2354629	2006	107444121	2.7	44	55	21	17	M
2354629	2006	113168691	1.25	44	9	17	16	M
2354629	2006	113392663	2.1199999	44	21.299999	21	18	F
2354629	2007	3802291	1.5700001	44	36	42	17	F
2354629	2007	24488580	1.41	44	20	18	16	F
2354629	2007	34060953	1.4	44	105.2	46	16	F
2354629	2007	34060954	1.63	44	16	64	17	M
2354629	2007	34060955	1.49	44	40	43	17	F
2354629	2007	34060956	3.6600001	44	120	26	17	M
2354629	2007	34060958	2.0799999	44	46	20	17	F
2354629	2007	34060960	1.5	44	6	20	17	F
2354629	2007	34060963	1.42	44	12	23	17	M
2354629	2007	34060966	1.16	44	2	16	16	F
2354629	2007	34060971	1.16	44	4	16	17	M
2354629	2007	34990050	2.8399999	44	19	21	15	F
2354629	2007	36014993	1.41	44	18	24	16	F
2354629	2007	36216055	1.48	44	82	32	17	M
2354629	2007	36807266	1.15	44	16	18	17	M
2354629	2007	36998441	7.98	44	129.60001	35	17	F
2354629	2007	37143988	1.16	44	2	16	16	M
2354629	2007	37391968	1.39	44	44	24	19	F
2354629	2007	38635436	1.4400001	44	32.200001	18	13	M
2354629	2007	38635543	1.39	44	9	18	18	M
2354629	2007	38635545	1.21	44	17	17	17	F
2354629	2007	38635606	1.5	44	29.6	19	16	M
2354629	2007	38798149	1.75	44	83	23	15	M
2354629	2007	40517995	1.42	44	2	18	17	M
2354629	2007	40706735	1.41	44	21	18	16	M
2354629	2007	41700036	2.0899999	44	64	26	17	F
2354629	2007	42257172	1.38	44	50.799999	35	17	M
2354629	2007	42273768	1.11	44	7	18	16	M
2354629	2007	44399880	2.27	44	96	28	17	F
2354629	2007	44399883	1.23	44	6	18	19	F
2354629	2007	44563006	2.03	44	23	21	17	F
2354629	2007	45211240	2.53	44	74	27	17	F
2354629	2007	46022256	1.42	44	12	18	16	F
2354629	2007	46941750	1.14	44	14	17	16	M
2354629	2007	53842538	8.6999998	44	137.2	60	19	M
2354629	2007	54794925	1.24	44	19	18	16	M
2354629	2007	61901458	1.1799999	44	3	19	17	F
2354629	2007	61906468	1.1799999	44	1	17	17	F
2354629	2007	65067502	10.04	44	150	53	15	M
2354629	2007	67148739	0	44	135	58	15	F
2354629	2007	86673563	2.0999999	44	32	27	17	F
2354629	2007	86844380	1.1799999	44	14.8	22	17	F
2354629	2007	87087670	1.63	44	13	19	17	F
2354629	2007	87153828	1.13	44	9	17	18	M
2354629	2007	87186250	1.46	44	11	32	17	F
2354629	2007	97869941	1.4	44	20	18	16	M
2354629	2007	98375589	1.4299999	44	19	19	17	M
2354629	2007	98737024	1.16	44	1	18	17	F
2354629	2007	99514380	1.4	44	7	19	17	M
2354629	2007	107444121	2.5699999	44	67	22	17	M
2354629	2007	113168691	1.4299999	44	21	18	16	M
2354629	2008	24488580	1.39	40	31.5	19	16	F
2354629	2008	34060952	1.4	40	43.200001	57	17	F
2354629	2008	34060952	1.62	40	43.200001	57	17	F
2354629	2008	34060953	1.37	40	116.1	47	16	F
2354629	2008	34060954	1.6	40	26.9	65	17	M
2354629	2008	34060955	1.47	40	50.900002	44	17	F
2354629	2008	34060956	3.55	40	130.89999	27	17	M
2354629	2008	34060958	2.1600001	40	56.900002	21	17	F
2354629	2008	34060960	1.53	40	16.9	21	17	F
2354629	2008	34060963	1.37	40	22.9	24	17	M
2354629	2008	34060964	1.14	30	5.5	19	17	F
2354629	2008	34060965	1.8200001	40	4.5999999	21	17	M
2354629	2008	34060966	1.13	30	10.2	17	16	F
2354629	2008	34060968	1.14	30	4.8000002	17	16	F
2354629	2008	34060970	1.14	30	2	18	16	F
2354629	2008	34060971	1.3099999	40	14.9	17	17	M
2354629	2008	34060973	1.34	40	7.3000002	18	18	M
2354629	2008	34060974	1.14	30	2	17	16	M
2354629	2008	36014993	1.45	40	25.5	25	16	F
2354629	2008	37143988	1.28	40	12.9	17	16	M
2354629	2008	37326681	2.4000001	40	117.7	32	18	F
2354629	2008	38353075	1.58	40	9.1000004	20	17	F
2354629	2008	38635436	1.34	40	43.099998	19	13	M
2354629	2008	38635543	1.4	40	19.9	19	18	M
2354629	2008	38635545	1.33	40	27.9	18	17	F
2354629	2008	38635564	1.8200001	40	10.6	19	17	M
2354629	2008	39080463	1.3	40	1.8	17	16	M
2354629	2008	40706735	1.52	40	32.700001	19	16	M
2354629	2008	41995054	2.01	30	6.0999999	20	18	F
2354629	2008	42279868	4.2600002	40	85.900002	28	18	F
2354629	2008	44072848	2.4000001	40	77.599998	29	18	F
2354629	2008	44399880	2.27	40	106.9	29	17	F
2354629	2008	44399881	1.26	40	7.3000002	17	16	M
2354629	2008	44399883	1.37	40	16.9	19	17	F
2354629	2008	44399884	1.1799999	30	2.7	17	16	F
2354629	2008	44744069	1.4299999	25	1.1	19	17	F
2354629	2008	44872620	1.37	40	28	21	18	M
2354629	2008	46022256	1.33	40	19.299999	19	16	F
2354629	2008	46941750	1.11	40	21.299999	18	16	M
2354629	2008	53089602	1.5599999	30	.69999999	20	18	F
2354629	2008	53842538	8.1499996	40	145.39999	61	19	M
2354629	2008	54794925	1.42	40	20.799999	19	16	M
2354629	2008	54798227	1.86	40	1.8	18	16	F
2354629	2008	54872491	1.5599999	30	.69999999	19	18	F
2354629	2008	61901458	1.1	40	11.2	20	17	F
2354629	2008	61906468	1.13	40	4.5999999	18	17	F
2354629	2008	67148739	1.91	40	143.2	59	15	F
2354629	2008	86673563	1.85	40	38.400002	28	17	F
2354629	2008	87153828	1.21	40	19.9	18	18	M
2354629	2008	97869941	1.34	40	25.5	19	16	M
2354629	2008	98375589	7.3000002	40	25.4	20	17	M
2354629	2008	98672017	1.08	30	1.4	19	17	F
2354629	2008	98737024	1.12	40	11.9	19	17	F
2354629	2008	99514380	1.3200001	40	15.2	20	17	M
2354629	2008	101133614	1.4	40	9.3999996	17	16	M
2354629	2008	107444121	2.5	40	77.900002	23	17	M
2354629	2008	108879026	1.42	40	11.5	19	18	F
2354629	2008	113854597	1.14	30	11.5	16	14	M
2354629	2009	34060952	1.34	44	55.200001	58	17	F
2354629	2009	34060953	1.36	44	128.10001	48	16	F
2354629	2009	34060954	1.54	44	38.900002	66	17	M
2354629	2009	34060955	1.4400001	44	62.900002	45	17	F
2354629	2009	34060956	3.4000001	44	142.89999	28	17	M
2354629	2009	34060957	1.7	40	35.200001	24	17	M
2354629	2009	34060958	2.6400001	40	67.800003	22	17	F
2354629	2009	34060959	1.34	40	9.3000002	19	18	F
2354629	2009	34060960	1.4400001	44	28.9	22	17	F
2354629	2009	34060961	1.11	30	6.0999999	16	14	M
2354629	2009	34060962	1.16	30	4.8000002	19	17	F
2354629	2009	34060963	1.4	44	34.900002	25	17	M
2354629	2009	34060964	1.13	30	13.6	20	17	F
2354629	2009	34060965	1.6799999	40	15.5	22	17	M
2354629	2009	34060966	1.34	40	21.1	18	16	F
2354629	2009	34060967	1.38	40	19.1	18	17	M
2354629	2009	34060968	1.09	40	15.7	18	16	F
2354629	2009	34060969	1.1	30	5.5	17	16	M
2354629	2009	34060970	1.37	40	13	19	16	F
2354629	2009	34060971	1.35	40	25.799999	18	17	M
2354629	2009	34060972	1.13	30	.69999999	17	16	M
2354629	2009	34060973	1.34	40	18.200001	19	18	M
2354629	2009	34060974	1.13	30	10.2	18	16	M
2354629	2009	37143988	1.34	40	20.6	18	16	M
2354629	2009	38635564	1.6799999	40	21.5	20	17	M
2354629	2009	44399880	10.89	44	107.9	30	17	F
2354629	2009	44399881	1.3200001	40	11.8	18	16	M
2354629	2009	44399882	1.08	30	8.6000004	17	16	M
2354629	2009	44399883	1.75	44	22.9	20	17	F
2354629	2009	44399884	1.0700001	30	6.8000002	18	16	F
2354629	2009	101133614	1.3200001	40	20.299999	18	16	M
2354629	2009	103473233	3.3399999	40	9.1000004	21	17	F
2354629	2009	107444121	2.4300001	44	89.900002	24	17	M
2354629	2009	108879026	1.34	40	18.299999	20	18	F
2354629	2009	113854597	1.0700001	40	23.5	17	14	M
2354629	2010	24488580	1.76	44	41.5	21	15	F
2354629	2010	34060952	1.37	44	67.199997	59	17	F
2354629	2010	34060953	1.35	44	140.10001	49	16	F
2354629	2010	34060954	1.51	44	50.900002	67	17	M
2354629	2010	34060955	1.4400001	44	74.900002	46	17	F
2354629	2010	34060956	3.53	44	154.89999	29	17	M
2354629	2010	34060957	1.64	44	47.200001	25	17	M
2354629	2010	34060958	2.9000001	44	79.800003	23	18	F
2354629	2010	34060959	1.3200001	44	21.1	20	18	F
2354629	2010	34060960	1.46	44	40.900002	23	17	F
2354629	2010	34060961	1.26	30	14.3	17	15	M
2354629	2010	34060962	0	30	12.5	20	16	F
2354629	2010	34060963	1.26	44	41.900002	26	17	M
2354629	2010	34060964	1.1	30	21.799999	21	17	F
2354629	2010	34060965	1.59	44	19.5	23	17	M
2354629	2010	34060966	1.26	44	26.1	19	16	F
2354629	2010	34060967	1.16	44	31.1	19	17	M
2354629	2010	34060968	1.36	30	22.5	19	16	F
2354629	2010	34060969	1.05	30	9.5	18	16	M
2354629	2010	34060970	1.3099999	44	24.700001	20	16	F
2354629	2010	34060971	1.26	44	37	19	17	M
2354629	2010	34060972	1.24	44	12.7	18	16	M
2354629	2010	34060973	1.35	44	30.200001	20	18	M
2354629	2010	34060974	1.39	44	22.200001	19	16	M
2354629	2010	42041394	1.36	44	28	24	15	M
2354629	2010	42066502	1.72	44	36	22	15	M
2354629	2010	42650684	1.3200001	44	81	33	14	M
2354629	2010	44989134	1.1	44	21	19	17	F
2354629	2010	53134963	1.3099999	44	9	19	17	M
2354629	2010	53842538	1.63	44	157.39999	63	19	M
2354629	2010	53842539	1.12	44	3	17	16	F
2354629	2010	53842540	1.24	29	2.5999999	16	16	M
2354629	2010	53842541	1.12	44	2	17	16	F
2354629	2010	53842542	1.12	44	8	17	16	M
2354629	2010	53842543	1.37	44	8	16	16	F
2354629	2010	53842544	1.24	44	8	16	16	M
2354629	2010	53842545	1.12	44	2	18	16	M
2354629	2010	53842546	1.12	44	5	18	16	M
2354629	2010	103473233	3.3699999	44	18.1	22	17	F
2354629	2010	107444121	2.4300001	44	101.9	25	17	M
2354630	2005	2588688	2.3299999	44	67	34	15	M
2354630	2005	2588688	1.97	44	67	34	15	M
2354630	2005	14300556	3.6600001	44	47	48	15	M
2354630	2005	14788236	1.16	44	37.400002	20	15	M
2354630	2005	24073360	1.33	44	92	47	15	M
2354630	2005	24075086	2.8099999	44	97.699997	52	15	M
2354630	2005	25799497	1.46	44	85	34	15	M
2354630	2005	28026865	2.6600001	44	54	35	15	M
2354630	2005	28657070	2.8	44	22	37	15	F
2354630	2005	34060976	2.3299999	44	7	44	15	M
2354630	2005	34060977	3.0599999	44	7	41	15	M
2354630	2005	34060978	3.72	44	96	30	15	M
2354630	2005	34060979	2.1600001	44	54	23	18	F
2354630	2005	34060980	1.1799999	44	9	27	15	M
2354630	2005	42855728	1.73	44	66.699997	34	15	M
2354630	2005	58787086	1.38	44	74.5	43	15	M
2354630	2005	60539171	2.4300001	44	14	34	15	M
2354630	2005	68785780	3.0599999	44	99	48	15	M
2354630	2005	100908060	2.0699999	44	49	34	15	M
2354630	2006	2588688	2.5699999	44	74	35	15	M
2354630	2006	34060976	2.0999999	44	19	45	15	M
2354630	2006	34060977	2.55	44	9	42	15	M
2354630	2006	34060978	3.3099999	44	108	31	15	M
2354630	2006	34060979	2.0599999	44	55	24	18	F
2354630	2006	34060980	1.04	44	21	28	15	M
2354630	2006	53281796	4.2600002	44	22	51	15	M
2354630	2006	68785780	2.55	44	101	49	15	M
2354630	2007	2588688	2.48	44	81	36	16	M
2354630	2007	34060976	2	44	31	46	17	M
2354630	2007	34060977	2.4200001	44	14	43	16	M
2354630	2007	34060978	3.1400001	44	120	32	17	M
2354630	2007	34060979	1.39	44	63	25	16	F
2354630	2007	34060980	1.15	44	33	29	16	M
2354630	2007	53281796	2.8900001	44	26	52	17	M
2354630	2007	68785780	2.4200001	44	106	50	16	M
2354630	2008	34060976	1.95	44	43	47	17	M
2354630	2008	34060977	2.1900001	44	23	44	16	M
2354630	2008	34060978	3.0699999	44	132	33	17	M
2354630	2008	34060979	1.38	44	75	26	19	F
2354630	2008	34060980	1.38	44	45	30	16	M
2354630	2008	44399885	3.5	44	14	49	17	M
2354630	2008	44399886	4.8800001	44	70	25	17	M
2354630	2008	44399887	1.4	44	19.700001	20	17	F
2354630	2008	44695272	3.6300001	44	62	54	17	M
2354630	2008	53281796	2.74	44	31	53	17	M
2354630	2008	53842548	3.79	44	27	41	17	M
2354630	2008	54494659	3.71	44	72	50	17	M
2354630	2008	68663305	3.6300001	44	73	46	17	M
2354630	2009	34060975	1.09	44	12	62	17	M
2354630	2009	34060976	1.87	44	55	48	17	M
2354630	2009	34060977	2.8900001	44	26	45	17	M
2354630	2009	34060978	3.8900001	44	144	34	17	M
2354630	2009	34060979	1.36	44	87	27	19	F
2354630	2009	34060980	1.36	44	57	31	16	M
2354630	2009	44399885	3.1600001	44	17	50	17	M
2354630	2009	44399886	4.3600001	44	79	26	17	M
2354630	2009	44399887	1.28	44	30.700001	21	17	F
2354630	2010	34060975	1.01	44	23	63	17	M
2354630	2010	34060976	1.8099999	44	67	49	17	M
2354630	2010	34060977	2.6199999	44	31	46	17	M
2354630	2010	34060977	2.5799999	44	31	46	17	M
2354630	2010	34060978	4.27	44	156	35	17	M
2354630	2010	34060979	1.3200001	44	99	28	19	F
2354630	2010	34060980	1.3200001	44	69	32	16	M
2354630	2010	53842547	1.38	44	24	48	17	M
2354630	2010	53842548	3.4200001	44	32	43	17	M
2354631	2005	34060981	2.8199999	44	51	49	16	F
2354631	2005	34060982	2.8599999	44	62	27	19	M
2354631	2005	34060983	1.8200001	28	23.200001	27	19	M
2354631	2005	38506252	1.34	44	18	20	17	F
2354631	2005	42856851	1.29	44	9	35	13	F
2354631	2005	45087945	2.04	25	64.300003	27	18	M
2354631	2005	61592621	1.29	44	4	37	15	F
2354631	2005	109753320	1.73	44	10	24	13	M
2354631	2006	34060981	2.55	44	63	50	16	F
2354631	2006	34060982	2.5799999	44	74	28	19	M
2354631	2006	34060983	1.55	28	30.9	28	19	M
2354631	2006	38506252	1.28	44	30	21	17	F
2354631	2006	42856851	1.2	44	21	36	13	F
2354631	2007	34060981	2.4000001	44	75	51	16	F
2354631	2007	34060982	2.4300001	44	86	29	19	M
2354631	2007	34060983	1.63	28	38.5	29	19	M
2354631	2007	38506252	1.1900001	44	42	22	17	F
2354631	2007	42856851	1.1900001	44	33	37	13	F
2354631	2008	34060981	2.3199999	44	87	52	16	F
2354631	2008	34060982	2.3499999	44	98	30	19	M
2354631	2008	34060983	1.42	28	46.099998	30	19	M
2354631	2008	38506252	1.1	44	46	23	17	F
2354631	2008	42856851	1.09	44	41	38	13	F
2354631	2009	34060981	2.2	44	99	53	16	F
2354631	2009	34060982	2.1199999	44	110	31	19	M
2354631	2009	34060983	1.42	28	58.099998	31	19	M
2354631	2010	34060981	2.1400001	44	111	54	16	F
2354631	2010	34060982	2.26	44	122	32	19	M
2354631	2010	34060983	1.4400001	28	65.800003	32	19	M
2354633	2005	34060988	2.01	41	30.700001	48	17	F
2354633	2005	34060989	1.71	44	10	52	17	F
2354633	2005	86447806	1.26	28	12.1	24	17	M
2354633	2005	109893245	1	20	3.2	17	16	M
2354633	2006	34060988	2.0699999	41	41.900002	49	17	F
2354633	2006	34060989	1.52	44	22	53	17	F
2354633	2006	38208804	1.05	28	3.2	17	16	M
